id_poste_livraison,id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,x_poste_livraison,y_poste_livraison,epsg,etat_parc,statut_parc,date_maj
0003014049_PL1,0003014049,TENSOL 5,51490,ST JEAN SUR MOIVRE,51,44,817196.5,6.8635985e+06,2154,En attente de construction,Autorisé,2025-11-18 00:00:00
0100025638_PL1,0100025638,SAS Parc éolien de la Vève,18064,CHERY,18,24,625944,6.666755e+06,2154,En attente de construction,Autorisé,2025-05-22 00:00:00
0005517607_PL1,0005517607,AERODIS SA,56143,MUZILLAC,56,53,289464,6.72804e+06,2154,En exploitation,Autorisé,2024-08-01 00:00:00
0100020841_PL2,0100020841,SOCIETE D'EXPLOITATION DU PARC EOLIEN DES ECHASSES,60400,LE MESNIL-SUR-BULLES,60,32,653238.2,6.9308035e+06,2154,,En instruction,2025-10-16 00:00:00
0005704330_PL1,0005704330,Parc éolien de Mont Gimont,52201,FLAMMERECOURT,52,44,847777,6.802567e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0005107538_PL1,0005107538,PARC EOLIEN DU CHEMIN BLANC,80685,ROYE,80,32,686280.5,6.9539035e+06,2154,En exploitation,Autorisé,2022-12-19 00:00:00
0005518322_PL1,0005518322,EOLIENNES SUROIT SNC,29119,LANRIVOARE,29,53,138399,6.846586e+06,2154,En exploitation,Autorisé,2024-05-16 00:00:00
0006004130_PL1,0006004130,BEL AIR,87195,TERSANNES,87,75,554820.44,6.576484e+06,2154,En exploitation,Autorisé,2025-01-20 00:00:00
0005403236_PL4,0005403236,CEPE DE CHATILLONNAIS,21358,LUCENAY-LE-DUC,21,27,815729,6.72591e+06,2154,En attente de construction,Autorisé,2023-07-25 00:00:00
0003012582_PL1,0003012582,BORALEX - Parc éolien Rernardière - Mont de Bézard II,51276,GOURGANCON,51,44,776475.3,6.841763e+06,2154,En exploitation,Autorisé,2025-10-20 00:00:00
0100001078_PL2,0100001078,ENERTRAG FRANCHE-COMTE I,70418,LA ROMAINE,70,27,918260.5,6.7177895e+06,2154,,En instruction,2022-11-07 00:00:00
0005107613_PL2,0005107613,PARC EOLIEN FERME EOLIENNE HAUTS PRES,60124,CANDOR,60,32,692431.56,6.948941e+06,2154,En exploitation,Autorisé,2023-10-23 00:00:00
0005107869_PL2,0005107869,Parc éolien de Epine Marie Madeleine,02160,CHAOURSE,02,32,768260,6.95593e+06,2154,En exploitation,Autorisé,2023-03-28 00:00:00
0100010772_PL1,0100010772,MESNIL ROUSSET (Extension),27442,NOTRE-DAME-DU-HAMEL,27,28,521318,6.868035e+06,2154,,En instruction,2023-10-16 00:00:00
0006309361_PL1,0006309361,Ferme eolienne du Nilan,44180,VALLONS-DE-L’ERDRE,44,52,381361,6.728882e+06,2154,En exploitation,Autorisé,2024-01-04 00:00:00
0005704331_PL3,0005704331,Parc éolien de Langres Sud,52189,LE VAL-D'ESNOMS,52,44,865508,6.735412e+06,2154,En exploitation,Autorisé,2023-04-03 00:00:00
0007209673_PL1,0007209673,Ferme éolienne de Périgné,79204,PERIGNE,79,75,451743,6.57083e+06,2154,En exploitation,Autorisé,2022-09-28 00:00:00
0100295398_PL2,0100295398,PARC EOLIEN DES ROUGEMONTS,51035,BANNES,51,44,769576,6.854588e+06,2154,,En instruction,2025-10-31 00:00:00
0100001282_PL2,0100001282,PARC EOLIEN LES FROIDS VENTS,60058,BEAUVOIR,60,32,653670,6.945544e+06,2154,,En instruction,2022-12-08 00:00:00
0006209341_PL2,0006209341,Raival,55175,ERIZE LA BRULEE,55,44,865739,6.864966e+06,2154,En attente de construction,Autorisé,2025-10-15 00:00:00
0100000162_PL1,0100000162,CENTRALE EOLIENNE NEO AVEL,22029,CANIHUEL,22,53,249313,6.818574e+06,2154,En exploitation,Autorisé,2026-02-05 16:04:18.219171
0005108435_PL1,0005108435,PARC EOLIEN DE LA VOIE CORETTE,80252,DOUILLY,80,32,702006,6.967153e+06,2154,En attente de construction,Autorisé,2023-02-23 00:00:00
0005704213_PL2,0005704213,SEPE des Quatre Vallées,51361,LE MEIX-TIERCELIN,51,44,806657.9,6.8372775e+06,2154,En exploitation,Autorisé,2022-10-04 00:00:00
0100000183_PL1,0100000183,LES EOLIENNES DES COLCHIQUES,25005,ACCOLANS,25,27,966417,6.716871e+06,2154,,En instruction,2022-11-07 00:00:00
0100000393_PL3,0100000393,PARC EOLIEN DE CORNEILLA,66058,CORNEILLA-LA-RIVIERE,66,76,678009.9,6.178782e+06,2154,,En instruction,2023-08-22 00:00:00
0006311034_PL2,0006311034,Parc éolien de Moulin des sables,85009,AUCHAY-SUR-VENDEE,85,52,402958.94,6.6031715e+06,2154,,En instruction,2022-10-27 00:00:00
0005704598_PL7,0005704598,Sud Marne,51276,GOURGANCON,51,44,772304.8,6.8419275e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0005704833_PL2,0005704833,BUTTE DE SOIGNY,51129,CHARLEVILLE,51,44,747739,6.8594155e+06,2154,En exploitation,Autorisé,2025-01-20 00:00:00
0006605342_PL2,0006605342,CENTRALE EOLIENNE DU FENOUILLEDES SARL,66097,LESQUERDE,66,76,663447,6.186757e+06,2154,En exploitation,Autorisé,2023-06-06 00:00:00
0005805460_PL1,0005805460,Ramonts,76488,OUAINVILLE,76,28,527011,6.968524e+06,2154,En exploitation,Autorisé,2023-03-29 00:00:00
0010011502_PL2,0010011502,CENTRALE EOLIENNE LES TERRAJEAUX,36205,SAINT-PIERRE-DE-JARDS,36,24,621336.56,6.669006e+06,2154,En exploitation,Autorisé,2023-01-31 00:00:00
0010013534_PL2,0010013534,SAS PARC EOLIEN MOISSON DE BEAUCE I,28222,LUPLANTE,28,24,580066.8,6.803142e+06,2154,En exploitation,Autorisé,2022-11-29 00:00:00
0005704329_PL1,0005704329,Les Hauts Pays,52376,PANSEY,52,44,872465,6.813187e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0006306673_PL1,0006306673,Parc éolien de Chemé - L'ILE D'OLONNE,85112,L ILE D OLONNE,85,52,334730.22,6.619389e+06,2154,En exploitation,Autorisé,2025-03-18 00:00:00
0003300579_PL3,0003300579,Parc Eolien VENTS DE LOIRE,58307,VIELMANAY,58,27,700923,6.690937e+06,2154,En attente de construction,Autorisé,2022-10-27 00:00:00
0003900409_PL1,0003900409,Parc éolien du Haut Perche,61429,CHARENCEY,61,28,536326.06,6.8422755e+06,2154,,En instruction,2023-09-25 00:00:00
0100000699_PL1,0100000699,PE DE BRION,36026,BRION,36,24,602987,6.654918e+06,2154,En construction,Autorisé,2026-02-17 10:07:18.701
0010012603_PL1,0010012603,VALLENAY,18270,VALLENAY,18,24,651112,6.630574e+06,2154,,En instruction,2023-10-16 00:00:00
0007005621_PL1,0007005621,Parc Eolien du Petit Jésus,62475,IVERGNY,62,32,654868.44,7.015477e+06,2154,En exploitation,Autorisé,2023-02-07 00:00:00
0100000900_PL1,0100000900,PROJET EOLIEN LA BELLE IDEE - SEPE LA BELLE IDEE,10361,SAINT-REMY-SOUS-BARBUISE,10,44,785867,6.824068e+06,2154,En attente de construction,Autorisé,2025-05-19 00:00:00
0010014070_PL1,0010014070,SEPE LES GRANDS PATUREAUX B,41122,MARAY,41,24,613006,6.678037e+06,2154,En attente de construction,Autorisé,2025-05-19 00:00:00
0006605589_PL1,0006605589,EDF EN-SAS PLEIN VENT-ST SIMON RIOLS,34229,RIOLS,34,76,685608,6.26417e+06,2154,En exploitation,Autorisé,2023-09-26 00:00:00
0005704321_PL4,0005704321,SNC PARC EOLIEN DE LA VOIE ROMAINE,51648,VITRY LA VILLE,51,44,802758,6.86073e+06,2154,En exploitation,Autorisé,2026-03-12 07:50:55.286579
0005108435_PL2,0005108435,PARC EOLIEN DE LA VOIE CORETTE,80252,DOUILLY,80,32,702012,6.967156e+06,2154,En attente de construction,Autorisé,2023-02-23 00:00:00
0010012197_PL1,0010012197,Parc Eolien de la Vallée de Torfou,36199,STE LIZAIGNE,36,24,621337.75,6.657537e+06,2154,En exploitation,Autorisé,2022-10-27 00:00:00
0003014616_PL1,0003014616,CE vallée de la craie,51354,MARSON,51,44,808809.75,6.865481e+06,2154,,En instruction,2022-10-21 00:00:00
0005704330_PL5,0005704330,Parc éolien de Mont Gimont,52284,LESCHERES SUR LE BLAISERON,52,44,853151,6.806789e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0010011514_PL1,0010011514,PARC EOLIEN LES MARDEAUX,41173,BEAUCE LA ROMAINE,41,24,574269.8,6.758704e+06,2154,En exploitation,Autorisé,2026-01-20 10:57:55.371
0100024657_PL2,0100024657,CALYCE DE MARIAS,51648,VITRY LA VILLE,51,44,804975.8,6.8604215e+06,2154,,En instruction,2025-11-17 00:00:00
0003204156_PL1,0003204156,CPENR DE LASTIC,63191,LASTIC,63,84,664718.8,6.512219e+06,2154,En attente de construction,Autorisé,2023-01-27 00:00:00
0005519663_PL2,0005519663,LE CHENE TORD,56197,VAL D'OUST,56,53,300575,6.764633e+06,2154,En attente de construction,Autorisé,2023-02-23 00:00:00
0005704232_PL3,0005704232,Mont de Bezard,10369,SEMOINE,10,44,776096,6.84152e+06,2154,En attente de construction,Autorisé,2024-08-22 00:00:00
0005704598_PL1,0005704598,Sud Marne,51276,GOURGANCON,51,44,771074,6.8442425e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0006112710_PL1,0006112710,Parc éolien du Plateau Ardéchois,07075,CROS DE GEORAND,07,84,789270,6.41324e+06,2154,En exploitation,Autorisé,2023-03-27 00:00:00
0003802009_PL1,0003802009,PARC EOLIEN DE LA HAUTE BORNE,80409,HALLU,80,32,685253.1,6.9651285e+06,2154,En exploitation,Autorisé,2023-09-20 00:00:00
0005403236_PL5,0005403236,CEPE DE CHATILLONNAIS,21160,CHAUME-LES-BAIGNEUX,21,27,815954,6.725276e+06,2154,En attente de construction,Autorisé,2023-07-25 00:00:00
0005517831_PL1,0005517831,Eoliennes de Cruguel,56051,CRUGUEL,56,53,284563,6.766947e+06,2154,En exploitation,Autorisé,2023-09-14 00:00:00
0003800819_PL1,0003800819,Centrale éolienne du Bois des Margaines,80443,HORNOY LE BOURG,80,32,618447,6.969319e+06,2154,En construction,Autorisé,2025-10-15 00:00:00
0006605520_PL1,0006605520,Parc Eolien de la Plaine de l'Orbieu,11210,LUC SUR ORBIEU,11,76,684268.75,6.231033e+06,2154,En exploitation,Autorisé,2023-10-17 00:00:00
0006809806_PL1,0006809806,CENTRALE EOLIENNE CANET PONT DE SALARS,12290,VAUREILLES,12,76,676266.4,6.3495545e+06,2154,En exploitation,Autorisé,2022-10-21 00:00:00
0005705043_PL1,0005705043,Ferme eolienne de Menil-Annelles,08286,MENIL ANNELLES,08,44,804787,6.92892e+06,2154,En exploitation,Autorisé,2023-04-03 00:00:00
0003801624_PL1,0003801624,LE RIOT DE LA VILLE,59382,MARETZ,59,32,731925,6.995033e+06,2154,,En instruction,2023-10-16 00:00:00
0003800825_PL4,0003800825,PARC EOLIEN DES GRANDES NOUES,02509,MONTHIERS,02,32,722935,6.892501e+06,2154,,En instruction,2022-10-18 00:00:00
0003700913_PL1,0003700913,GARONNE ET CANAL ENERGIES,82125,MONTECH,82,76,558083,6.315848e+06,2154,,En instruction,2022-10-31 00:00:00
0005517832_PL1,0005517832,BEGAWATTS SAS,56011,BEGANNE,56,53,307451.47,6.738499e+06,2154,En exploitation,Autorisé,2023-04-27 00:00:00
0005704273_PL5,0005704273,"Les Mont Equoi, Montagne A et B",10256,MONTSUZAIN,10,44,780932,6.813093e+06,2154,En exploitation,Autorisé,2023-03-23 00:00:00
0003700619_PL1,0003700619,SASU Le Parc Eolien du Cers,11126,ESCALES,11,76,677118.1,6.234815e+06,2154,En exploitation,Autorisé,2023-02-06 00:00:00
0005704629_PL2,0005704629,Eole de Plan-Fleury SAS,10289,PLANCY-L'ABBAYE,10,44,775970,6.833572e+06,2154,En exploitation,Autorisé,2025-12-16 00:00:00
0006605605_PL1,0006605605,SARL DIO ENERGIES,34093,DIO ET VALQUIERES,34,76,716480,6.28648e+06,2154,En construction,Autorisé,2024-04-03 00:00:00
0006307482_PL1,0006307482,CN'AIR Valanjou-Le Clos du Pressoir,49092,CHEMILLE EN ANJOU,49,52,430716.1,6.685053e+06,2154,En exploitation,Autorisé,2026-03-03 09:29:13.457888
0005602694_PL1,0005602694,SAS Sté du PARC EOLIEN DE BRUYERE GRANDE,15001,ALLANCHE,15,84,701874.3,6.458156e+06,2154,En exploitation,Autorisé,2023-07-05 00:00:00
0003703049_PL1,0003703049,Ferme Éolienne de la Montagne d'Estables,48127,MONTS-DE-RANDON,48,76,742670,6.39733e+06,2154,,En instruction,2023-02-06 00:00:00
0005107727_PL1,0005107727,Ferme eolienne de l'Epinette,80669,RETHONVILLERS,80,32,689044,6.957664e+06,2154,En exploitation,Autorisé,2023-09-13 00:00:00
0005704232_PL2,0005704232,Mont de Bezard,10369,SEMOINE,10,44,776465,6.841766e+06,2154,En attente de construction,Autorisé,2024-08-22 00:00:00
0005517882_PL3,0005517882,Parc Eolien de Roch Ar Vez,22115,LANRIVAIN,22,53,239399.16,6.825538e+06,2154,,En instruction,2024-12-17 00:00:00
0100011187_PL1,0100011187,Parc éolien de SAINT-MARTIN-DES-PRES,22074,LE HAUT CORLAY,22,53,257757,6.815451e+06,2154,En attente de construction,Autorisé,2023-10-16 00:00:00
0100050226_PL4,0100050226,PARC EOLIEN DE BCMA,10017,AULNAY,10,44,804932,6.818925e+06,2154,,En instruction,2025-11-05 00:00:00
0003012984_PL1,0003012984,MAISONCELLE-ET-VILLERS,08268,MAISONCELLE-ET-VILLERS,08,44,838727,6.944537e+06,2154,,En instruction,2023-10-16 00:00:00
0005704331_PL3,0005704331,Parc éolien de Langres Sud,52285,LEUCHEY,52,44,865508,6.735412e+06,2154,En exploitation,Autorisé,2023-04-03 00:00:00
0003100106_PL2,0003100106,Ferme éolienne des Terres Noires SAS,87003,ARNAC-LA-POSTE,87,75,574222,6.57247e+06,2154,En attente de construction,Autorisé,2022-11-03 00:00:00
0005905588_PL1,0005905588,STE D'EXPL. DU PARC EOLIEN DE SABINE,39094,CHAMOLE,39,27,909021.3,6.642454e+06,2154,En exploitation,Autorisé,2022-10-18 00:00:00
0006605607_PL1,0006605607,Parc éolien de la tourelle,34055,CASTANET LE HAUT,34,76,692632.8,6.28401e+06,2154,En exploitation,Autorisé,2023-03-01 00:00:00
0005107475_PL1,0005107475,Pays Neslois,80568,MORCHAIN,80,32,693607,6.971747e+06,2154,En exploitation,Autorisé,2023-03-30 00:00:00
0003800822_PL1,0003800822,Extension du parc éolien de l'Épine Marie Madeleine,02737,TAVAUX-ET-PONTSERICOURT,02,32,771913.44,6.9613065e+06,2154,En exploitation,Autorisé,2023-04-04 00:00:00
0006209347_PL1,0006209347,Parc éolien des Hauteurs de l'Albe / Parc Ouest,57258,GRENING,57,44,980473,6.880718e+06,2154,En exploitation,Autorisé,2023-02-20 00:00:00
0100049882_PL1,0100049882,Parc Eolien de Blanc Mont,02385,HOUSSET,02,32,749608,6.966576e+06,2154,,En instruction,2024-07-05 00:00:00
0005108532_PL1,0005108532,FERME EOLIENNE DU BOIS BRIFFAUT,80789,VERMANDOVILLERS,80,32,684750,6.970004e+06,2154,En exploitation,Autorisé,2022-12-02 00:00:00
0005306830_PL1,0005306830,EOLIENNES DE RULLY,14726,VALDALLIERE,14,28,427515.62,6.8650795e+06,2154,En exploitation,Autorisé,2023-03-13 00:00:00
0100000567_PL1,0100000567,PROJET EOLIEN DE VIAPRES-LE-PETIT - SEPE GINGEMBRE,10408,VIAPRES-LE-PETIT,10,44,778672,6.833079e+06,2154,En attente de construction,Autorisé,2024-08-02 00:00:00
0006209319_PL1,0006209319,SEPE DE FRESNES EN SAULNOIS,57238,FRESNES EN SAULNOIS,57,44,953710,6.8652555e+06,2154,En exploitation,Autorisé,2023-03-13 00:00:00
0007005576_PL4,0007005576,SAINT PATRICK Valhuon,62835,VALHUON,62,32,653661,7.03922e+06,2154,En attente de construction,Autorisé,2026-02-12 09:58:35.450673
0005704364_PL1,0005704364,PARC EOLIEN VAUX LES MOUZON SNC,08466,VAUX LES MOUZON,08,44,853795.4,6.9461755e+06,2154,En exploitation,Autorisé,2024-08-20 00:00:00
0005107557_PL1,0005107557,PARC EOLIEN DE HOMBLEUX 2,80442,HOMBLEUX,80,32,706757.25,6.9597005e+06,2154,En exploitation,Autorisé,2022-12-20 00:00:00
0005107677_PL1,0005107677,LES ROYEUX ENERGIES,02826,VOULPAIX,02,32,757715.5,6.9732255e+06,2154,En exploitation,Autorisé,2024-09-17 00:00:00
0003013807_PL1,0003013807,CENTRALE EOLIENNE LES GRANGES,51512,SAINT-QUENTIN-SUR-COOLE,51,44,796182.4,6.860393e+06,2154,En attente de construction,Autorisé,2022-10-19 00:00:00
0005704215_PL1,0005704215,SAS DE LA COTE A L'ARBRE L'ESTREE,51141,LA CHAUSSEE SUR MARNE,51,44,814604,6.862357e+06,2154,En exploitation,Autorisé,2026-01-20 08:28:22.257
0010011679_PL1,0010011679,Champart Saint Benoît et la Vallée de Baignolet,28108,CORMAINVILLE,28,24,598620,6.78134e+06,2154,En exploitation,Autorisé,2025-03-21 00:00:00
0005521130_PL1,0005521130,"Parc éolien Bourbriac Nord ""les landes""",22013,BOURBRIAC,22,53,239253,6.840339e+06,2154,En exploitation,Autorisé,2022-12-29 00:00:00
0100004740_PL1,0100004740,SOCIETE D'EXPLOITATION DU PARC EOLIEN MARE DU CORNET,56019,BILLIO,56,53,280577,6.766089e+06,2154,En attente de construction,Autorisé,2024-07-16 00:00:00
0100000752_PL1,0100000752,MAXENT 2,35169,MAXENT,35,53,326256.88,6.7761325e+06,2154,,En instruction,2024-01-16 00:00:00
0005906130_PL2,0005906130,ENERGIES DU RECHET SAS (Vaite-Bussières),25566,LA TOUR-DE-SCAY,25,27,942784.8,6.701251e+06,2154,En exploitation,Autorisé,2026-01-22 09:14:16.545
0003801243_PL1,0003801243,Parc Eolien LE GRAND CERISIER,02044,BANCIGNY,02,32,772957,6.966404e+06,2154,,En instruction,2023-02-14 00:00:00
0003014214_PL1,0003014214,COURDEMANGES ENERGIES,51184,COURDEMANGES,51,44,808989,6.842865e+06,2154,En attente de construction,Autorisé,2026-01-13 14:00:45.805
0005108405_PL2,0005108405,LES VENTS DE PICARDIE (BORALEX),80507,MARCELCAVE,80,32,670876,6.97316e+06,2154,En exploitation,Autorisé,2025-02-12 00:00:00
0003702961_PL1,0003702961,CAP ESTEVE,81192,MURAT SUR VEBRE,81,76,692616,6.284008e+06,2154,En exploitation,Autorisé,2026-01-29 12:26:14.289768
0003801301_PL2,0003801301,PARC EOLIEN DU PAYS A PART,62485,LAIRES,62,32,649272.7,7.049245e+06,2154,En exploitation,Autorisé,2025-05-28 00:00:00
0006605558_PL1,0006605558,Fitou,11144,FITOU,11,76,697238,6.199832e+06,2154,En exploitation,Autorisé,2026-01-07 00:00:00
0003204226_PL1,0003204226,PARC EOLIEN SARL CHAZOTTE RAGEADE,43169,SAINT-AUSTREMOINE,43,84,724762.94,6.4480585e+06,2154,En attente de construction,Autorisé,2026-01-20 09:54:04.641
0003800823_PL1,0003800823,Ferme Eolienne de la Région de Guise,02006,AISONVILLE-ET-BERNOVILLE,02,32,738292,6.980095e+06,2154,En attente de construction,Autorisé,2024-12-30 00:00:00
0100028730_PL1,0100028730,Electricité de la Saône Lorraine,88248,ISCHES,88,44,910849.44,6.7740085e+06,2154,,En instruction,2025-04-09 00:00:00
0006605592_PL1,0006605592,PARC EOLIEN DE LA PETITE MOURE,34213,POUSSAN,34,76,749624.5,6.270537e+06,2154,,En instruction,2022-08-30 00:00:00
0005108018_PL1,0005108018,CENTRALE EOLIENNE DE L'OSIERE,02622,PRIEZ,02,32,719348,6.892221e+06,2154,En exploitation,Autorisé,2025-10-09 00:00:00
0005107266_PL1,0005107266,Parc éolien d'Autremencourt,02039,AUTREMENCOURT,02,32,759036.75,6.9558825e+06,2154,En exploitation,Autorisé,2026-02-16 10:53:15.744
0006310215_PL1,0006310215,VALOREM-PARC EOLIEN ROSE DES VENTS,53098,FONTAINE-COUVERTE,53,52,391589,6.7639795e+06,2154,En exploitation,Autorisé,2025-01-27 00:00:00
0006311414_PL2,0006311414,Parc éolien des Boules,85125,LOGE-FOUGEREUSE,85,52,417932,6.620732e+06,2154,En attente de construction,Autorisé,2025-02-17 00:00:00
0003012547_PL1,0003012547,PARC EOLIEN DU BAN SAINT-JEAN,57172,DENTING,57,44,958267,6.902645e+06,2154,En attente de construction,Autorisé,2023-11-20 00:00:00
0006209314_PL2,0006209314,Reffroy Boutonnier & Extension,55421,REFFROY,55,44,881657,6.841054e+06,2154,En attente de construction,Autorisé,2023-10-16 00:00:00
0100037227_PL2,0100037227,SOCIETE D'EXPLOITATION DU PARC EOLIEN DE L'ORME,51154,CLAMANGES,51,44,777559,6.862649e+06,2154,,En instruction,2024-01-23 00:00:00
0100001167_PL1,0100001167,CPENR DES MIGNAUDIERES II,86038,BRION,86,75,503711.72,6.5853945e+06,2154,En construction,Autorisé,2026-01-06 00:00:00
0010011873_PL1,0010011873,PARC EOLIEN DES COUDRAYS,18237,STE THORETTE,18,24,640710.2,6.6669335e+06,2154,,En instruction,2022-10-17 00:00:00
0005107407_PL1,0005107407,PARC EOLIEN D'ALLERY,80019,ALLERY,80,32,619956,6.986468e+06,2154,En exploitation,Autorisé,2024-07-08 00:00:00
0100000465_PL2,0100000465,EOLIENNES DE LA HAIE DU MOULIN,52313,MAREILLES,52,44,870378,6.790307e+06,2154,,En instruction,2022-10-25 00:00:00
0005704598_PL8,0005704598,Sud Marne,51176,CORROY,51,44,772646,6.8410545e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0006307598_PL1,0006307598,SAS Les Vents de Nord Sarthe,72355,THOIRE-SOUS-CONTENSOR,72,52,493108,6.803584e+06,2154,En exploitation,Autorisé,2022-10-20 00:00:00
0100283027_PL2,0100283027,Parc éolien de Brunehaut,62787,SEMPY,62,32,622101.9,7.0447365e+06,2154,,En instruction,2025-03-10 00:00:00
0005517645_PL1,0005517645,Parc éolien de La Butte de Fraus,56129,MENEAC,56,53,291941,6.792472e+06,2154,En exploitation,Autorisé,2025-11-12 00:00:00
0100012285_PL1,0100012285,Ferme eolienne Plaine du Moulin,08410,SEMIDE,08,44,813895,6.918556e+06,2154,En attente de construction,Autorisé,2025-02-27 00:00:00
0005108405_PL1,0005108405,LES VENTS DE PICARDIE (BORALEX),80058,BAYONVILLERS,80,32,670865,6.973163e+06,2154,En exploitation,Autorisé,2025-02-12 00:00:00
0100035136_PL1,0100035136,Eoliennes de l'Hôtel de France,44149,SAFFRE,44,52,338931,6.714703e+06,2154,,En instruction,2025-05-12 00:00:00
0003012009_PL1,0003012009,Ferme éolienne du Mont de l'Arbre,51208,DAMPIERRE SUR MOIVRE,51,44,815840,6.866214e+06,2154,En attente de construction,Autorisé,2022-11-04 00:00:00
0100055452_PL3,0100055452,FERME EOLIENNE DE LA RENAISSANCE 2,80740,SOURDON,80,32,655366,6.958816e+06,2154,,En instruction,2024-11-04 00:00:00
0005906040_PL9,0005906040,ENERGIES DU PLATEAU CENTRAL 2,25377,MESANDANS,25,27,956494,6.7108805e+06,2154,En exploitation,Autorisé,2026-01-22 09:29:18.642
0003800197_PL1,0003800197,SEHU,62246,COUPELLE NEUVE,62,32,635880.56,7.0449625e+06,2154,En exploitation,Autorisé,2025-01-20 00:00:00
0003801804_PL2,0003801804,LA SENSEE,62697,RECOURT,62,32,701194,7.017768e+06,2154,,En instruction,2023-10-16 00:00:00
0005107586_PL1,0005107586,Parc éolien ronchois 1,76199,CRIQUIERS,76,28,607339.4,6.956092e+06,2154,En exploitation,Autorisé,2025-01-06 00:00:00
0005602651_PL1,0005602651,LAPRUGNE 1,03139,LAPRUGNE,03,84,755504,6.543324e+06,2154,En exploitation,Autorisé,2023-08-18 00:00:00
0006306693_PL1,0006306693,SAS ISAC-WATTS,44068,GUENROUET,44,52,321093.25,6.7280585e+06,2154,En exploitation,Autorisé,2023-04-27 00:00:00
0100057891_PL2,0100057891,Ferme eolienne du Blanc Plateau,80416,HANGEST SUR SOMME,80,32,630731,6.985476e+06,2154,,En instruction,2025-02-06 00:00:00
0005403153_PL1,0005403153,FERME EOLIENNE DE MARCILLY-OGNY,21382,MARCILLY-OGNY,21,27,807286,6.684451e+06,2154,En attente de construction,Autorisé,2022-10-19 00:00:00
0005805425_PL1,0005805425,SOCIETE DU PARC EOLIEN DE LA PLAINE MOULIN (LGL),76294,LA GAILLARDE,76,28,543945.3,6.971614e+06,2154,En démantèlement,Autorisé,2026-02-16 10:45:58.095797
0007209463_PL2,0007209463,FERME EOLIENNE DU CHAMP DES MOULINS,86068,CHAUNAY,86,75,481274.88,6.567276e+06,2154,En exploitation,Autorisé,2023-02-27 00:00:00
0003802261_PL2,0003802261,PARC EOLIEN DE L'EUROPEENNE,60465,NOIREMONT,60,32,641886,6.939877e+06,2154,,En instruction,2022-10-20 00:00:00
0007006489_PL1,0007006489,Parc éolien des Moulins,59170,DECHY,59,32,708962,7.026627e+06,2154,En exploitation,Autorisé,2025-01-17 00:00:00
0003801601_PL1,0003801601,PARC EOLIEN DE L'EPINETTE,80214,COULLEMELLE,80,32,659842.3,6.9526175e+06,2154,En exploitation,Autorisé,2025-08-19 00:00:00
0003801495_PL1,0003801495,Parc éolien des Saules,59558,SAULZOIR,59,32,732409,7.017305e+06,2154,En exploitation,Autorisé,2024-05-17 00:00:00
0005518248_PL1,0005518248,Parc Eolien Le Placis Vert,22046,LE MENE,22,53,289477,6.812801e+06,2154,En exploitation,Autorisé,2022-11-30 00:00:00
0005107722_PL1,0005107722,Ferme eolienne du Chemin de l'Ormelet,80734,SENTELIE,80,32,631687,6.958737e+06,2154,En exploitation,Autorisé,2023-09-12 00:00:00
0100300578_PL3,0100300578,SOCIETE DES EOLIENNES DE GARENNE,51242,FAGNIERES,51,44,795219,6.8719455e+06,2154,,En instruction,2025-10-31 00:00:00
0003801907_PL1,0003801907,Ferme Eolienne Nord,60232,FERRIERES,60,32,664420,6.944798e+06,2154,En exploitation,Autorisé,2025-06-02 00:00:00
0100035136_PL1,0100035136,Eoliennes de l'Hôtel de France,44015,BLAIN,44,52,338931,6.714703e+06,2154,,En instruction,2025-05-12 00:00:00
0003101546_PL1,0003101546,CEPE Croix de Bertault,86284,VERNON,86,75,507526.88,6.5934265e+06,2154,En exploitation,Autorisé,2023-10-12 00:00:00
0005704129_PL4,0005704129,Prévoterie et extension,10305,PREMIERFAIT,10,44,772434,6.823269e+06,2154,En exploitation,Autorisé,2023-03-29 00:00:00
0005704320_PL2,0005704320,Entre Coole et Marne,51106,CERNON,51,44,799688,6.861934e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0100011862_PL1,0100011862,FERME EOLIENNE DE BERNEUIL - ST JUNIEN LES COMBES,87012,BERNEUIL,87,75,553561,6.556458e+06,2154,,En instruction,2023-02-13 00:00:00
0006809968_PL1,0006809968,SCS ENERTRAG LACAUNE,81124,LACAUNE,81,76,675878,6.287138e+06,2154,En exploitation,Autorisé,2025-02-20 00:00:00
0007006460_PL1,0007006460,Parc éolien du Seuil du Cambrésis,59125,CANTAING-SUR-ESCAUT,59,32,715272.56,7.0054185e+06,2154,En exploitation,Autorisé,2023-10-17 00:00:00
0005107582_PL1,0005107582,Sommereux,60136,CEMPUIS,60,32,625298,6.954077e+06,2154,En exploitation,Autorisé,2024-01-04 00:00:00
0007209562_PL1,0007209562,FERME EOLIENNE DE MOQUEPANIER,16300,VAL-DE-BONNIEURE,16,75,492758,6.532936e+06,2154,En exploitation,Autorisé,2023-01-05 00:00:00
