code_insee,invest_sd
76689,2563000.7399999998
76690,2808422.62
76691,1236233.9300000002
76692,1283926.91
76693,4865201.14
76694,941579.1799999999
76695,2502577.74
76696,1290011.6500000001
76697,4287454.89
76698,2599405.52
76699,1597757.12
76700,11162676.16
76701,2988696.81
76702,4229366.0
76703,1943743.0899999999
76704,2370947.36
76705,36589272.66
76706,4056567.0
76707,6447236.71
76708,5689399.68
76709,55361659.65
76710,953448.4
76711,83821554.50999999
76712,3630813.46
76713,3286859.92
76714,3433938.3300000005
76715,3097641.25
76716,13108611.6
76717,6628697.63
76718,5383725.23
76719,5641527.08
76720,10486090.27
76721,2916759.95
76723,1268328.37
76724,956237.8099999999
76725,2156313.48
76726,3094594.8
76727,6241007.54
76728,10585285.37
76729,3962959.08
76730,1376104.36
76731,1022859.1
76732,3039597.45
76733,1052171.63
76734,2081698.73
76735,18293667.09
76736,9969667.91
76737,3257465.37
76738,3423493.5300000003
76739,2798264.82
76740,2675924.37
76741,1478052.4700000002
76742,8291168.319999999
76743,18821830.05
76744,763082.43
76745,922400.68
76746,1461895.1700000002
76747,1391322.76
76748,7940970.47
76749,1564969.31
76750,12310799.95
76751,5743680.2299999995
76752,26755446.96
76753,7203610.16
76754,12550515.68
76755,4211955.78
76756,3169785.87
76757,3887911.3000000003
76758,71760263.62
76759,5268403.51
77001,4966831.54
77002,3709391.1
77003,3190146.29
77004,1693204.55
77005,35131309.339999996
77006,7418829.68
77007,1610882.1400000001
77008,4830736.89
77009,956987.29
77010,5593553.86
77011,2730814.77
77012,1510532.1300000001
77013,2102478.77
77014,67312354.15
77015,723203.88
77016,17066503.36
77018,11431040.91
77019,2459294.12
77020,4323983.13
77021,1243978.4100000001
77022,14557175.07
77023,1335952.32
77024,3695446.96
77025,8059762.87
77026,2112411.04
77027,7403112.8
77028,3689574.14
77029,1589426.8900000001
77030,2944725.4
77031,3700675.74
77032,4549848.58
77033,1473953.79
77034,5764156.38
77035,3066588.92
77036,1100289.95
77037,28782897.39
77038,3698273.22
77039,12522063.16
77040,23071927.6
77041,1969046.11
77042,11345999.200000001
77043,1188059.77
77044,6875836.02
77045,3609813.53
77046,2060107.04
77047,7148109.25
77048,22364700.169999998
77049,3726367.28
77050,2777529.34
77051,21352251.93
77052,1576034.35
77053,118406965.6
77054,3623548.69
77055,12701964.1
77056,1710714.1400000001
77057,2854808.51
77058,158198535.63
77059,6203757.600000001
77060,4768818.99
77061,14005183.17
77062,1561766.69
77063,7607013.180000001
77065,6055398.21
77066,2053301.2599999998
77067,53643340.17
77068,1187833.17
77069,8029147.91
77070,8425273.45
77071,3911631.6
77072,4168090.16
77073,2523761.75
77075,7894567.61
77076,4989961.79
77077,7016789.65
77078,7470529.76
77079,40595160.93
77080,1096904.73
77081,2751653.01
77082,5752321.6
77083,141336647.65
77084,3377459.4299999997
77085,15780111.38
77086,8295101.49
77087,1108783.4300000002
77088,20033865.06
77089,5092520.57
77090,1099985.3
77091,2504058.12
77093,2632541.2
77094,2562303.38
77095,14894469.469999999
77096,16173690.84
77097,2084206.92
77098,1265489.84
77099,20888994.86
77100,29052075.36
77101,4609327.46
77102,1194648.3599999999
77103,999165.5800000001
77104,5845369.18
77106,2950143.6
77107,24212577.1
77108,282686316.35
77109,9401352.44
77110,1663777.62
77111,74813861.94
77112,701167.6499999999
77113,5687720.090000001
77114,26756407.330000002
77115,2463195.24
77116,6171979.62
77117,3109908.4
77118,64805030.43
77119,988776.5599999999
77120,2927559.44
77121,31779381.419999998
77122,111380501.07
77123,31378663.58
77124,8318132.36
77125,6339344.54
77126,9795487.459999999
77127,9639229.33
77128,11808050.34
77129,10933419.63
77130,1553312.4300000002
77131,105989084.69
77132,50195796.12
77133,1857672.81
77134,1420678.2
77135,5224937.07
77136,1187373.14
77137,2148145.81
77138,4254507.93
77139,36595438.44
77140,1811893.3599999999
77141,4433207.87
77142,33712279.11
77143,22528184.44
77144,2712513.98
77145,3857064.14
77146,35539146.96
77147,2760651.46
77148,10634778.75
77149,1226999.56
77150,3492696.75
77151,1915309.91
77152,182227583.8
77153,53076527.95
77154,5073183.83
77155,16883543.25
77156,5255213.29
77157,2918981.7600000002
77158,1752008.32
77159,14541565.78
77161,4106023.79
77162,5701767.24
77163,1814066.5200000003
77164,3991286.5300000003
77165,4105249.03
77166,15931405.05
77167,2677749.65
77168,13731976.81
77169,54360256.69
77170,4470080.43
77171,43418540.06
77172,3951744.03
77173,2565816.31
77174,2879656.78
77175,24035312.53
77176,14582146.540000001
77177,4156225.42
77178,4141094.94
77179,3258833.2
77180,8112244.13
77181,16663829.76
77182,29434409.04
77183,65185484.16
77184,3202456.03
77185,5277642.43
77186,117203943.55
77187,2650156.3
77188,4326469.42
77190,1221708.83
77191,4090049.13
77192,38571075.15
77193,2276849.28
77194,4947271.99
77195,4004494.43
77196,15323250.02
77197,1293578.4
77198,1596446.19
77199,3847180.2
77200,1149537.13
77201,2812613.4899999998
77202,2410339.9699999997
77203,8950378.33
77204,4080611.4
77205,1266816.41
77206,700349.41
77207,1203976.67
77208,8123059.0200000005
77209,6244455.62
77210,20893955.64
77211,12127073.98
77212,1697124.28
77214,8204060.86
77215,53112133.85
77216,8101795.18
77217,15106164.28
77218,1370890.47
77219,15311779.67
77220,2428751.21
77221,4737758.65
77222,13236312.87
77223,5270830.89
77224,2387048.29
77225,2029116.6300000001
77226,16929477.57
77227,2784308.97
77228,892605.0599999999
77229,8320425.58
77230,1267438.67
77231,4198492.87
77232,4437521.3100000005
77233,3031553.0
77234,3461555.61
77235,1511428.5
77236,1815190.0
77237,2806481.79
77238,23385745.43
77239,6698035.43
77240,7990836.53
77241,8946828.71
77242,2205179.6
77243,136719879.0
77244,5053918.59
77245,1702065.2
77246,1652352.48
77247,2345003.8600000003
77248,3771230.61
77249,32239822.5
77250,1602248.69
77251,80332476.29
77252,4131226.43
77253,1588243.27
77254,5319796.45
77255,11559563.42
77256,909710.21
77257,18776060.63
77258,110469467.17
77259,14251065.26
77260,12994472.63
77261,6315706.64
77262,2011025.61
77263,922096.33
77264,6222011.79
77265,4757277.5
77266,6643870.489999999
77267,1530716.4200000002
77268,11574271.18
77269,10095202.33
77270,3981183.3400000003
77271,619657.39
77272,2907355.39
77273,4433936.71
77274,2821133.68
77275,730705.28
77276,17781951.23
77277,8005821.71
77278,2736367.9699999997
77279,11558573.54
77280,8528365.93
77281,3462288.1799999997
77282,29896176.15
77283,3924119.88
77284,412477317.94
77285,88221325.19
77286,1021851.64
77287,2268276.09
77288,304242082.92
77289,1644883.68
77290,3188660.24
77291,50464898.66
77292,5714152.29
77293,4214931.38
77294,158768171.56
77295,5931855.3
77296,115517642.1
77297,1657545.3299999998
77298,1737019.01
77299,2123134.2
77300,3208930.31
77301,2591692.5100000002
77302,12950197.65
77303,3273816.33
77304,753063.09
77305,162792646.01
77306,13285787.09
77307,78092677.08
77308,4688595.17
77309,21795101.95
77310,1419598.2
77311,6427334.66
77312,18604929.02
77313,1166665.88
77314,1770957.96
77315,15425308.5
77316,30874398.490000002
77317,26181271.169999998
77318,5545910.03
77319,1338888.55
77320,35032665.13
77321,2162237.5300000003
77322,35755149.449999996
77323,12481611.73
77325,1766332.54
77326,44503850.449999996
77327,59812541.489999995
77328,2326233.28
77329,3187076.11
77330,27874845.91
77331,2088594.68
77332,2897855.17
77333,68836807.28
77335,10479423.22
77336,4129992.44
77337,89267105.09
77338,2087147.42
77339,9003955.58
77340,2903844.56
77341,1461400.7
77342,1196116.31
77343,2941238.12
77344,9957195.91
77345,2520870.22
77347,4770802.96
77348,1446218.8
77349,43484033.04
77350,126033645.02000001
77352,7251540.94
77353,2375288.25
77354,6000602.95
77355,1534344.58
77356,1115926.5999999999
77357,7058251.85
77358,5306929.57
77359,9989566.3
77360,2991388.7399999998
77361,1558517.87
77363,16316895.13
77364,1215837.84
77365,2775710.83
77366,1756494.6900000002
77367,3138664.4
77368,8644941.81
77369,8066033.67
77370,4307001.88
77371,15172263.91
77372,16448519.11
77373,237862972.18
77374,12743930.459999999
77376,4300985.84
77377,9960720.049999999
77378,19054625.72
77379,136820505.91
77380,1776079.77
77381,4554907.3100000005
77382,22073820.31
77383,4545626.79
77384,8588578.67
77385,15684444.54
77386,7207107.71
77387,1288556.02
77388,3083684.45
77389,30358320.759999998
77390,127728110.12
77391,2117291.2600000002
77392,3099979.4899999998
77393,16140475.81
77394,10181327.28
77395,1233595.25
77396,689095.85
77397,9501623.44
77398,3494215.55
77399,1193256.4
77400,7575779.62
77401,3085080.94
77402,3165459.96
77403,5175764.25
77404,8249194.1
77405,8255552.43
77406,4662461.98
77407,81779068.89999999
77408,1747596.47
77409,13914307.9
77410,3582186.58
77411,2716579.0
77412,2610501.5100000002
77413,13331121.95
77414,1760799.93
77415,8661577.71
77416,1164131.99
77417,1250313.68
77418,4174793.8
77419,19769536.29
77420,27654617.7
77421,1240824.71
77423,3252045.27
77424,1586292.2
77425,4552359.44
77426,6240418.100000001
77427,4600006.16
77428,3777052.5900000003
77429,1923914.32
77430,24107712.68
77431,42205885.06
77432,4172746.94
77433,7844119.34
77434,1532275.47
77435,7688788.54
77436,3938492.37
77437,49048609.79
77438,49735695.17
77439,4148291.88
77440,3910345.61
77441,16383894.37
77442,22547324.05
77443,2615965.34
77444,1414245.56
77445,83978626.46000001
77446,2729833.39
77447,12287002.09
77448,4388761.4
77449,21039640.47
77450,29330766.68
77451,3871982.5900000003
77452,669742.59
77453,5728263.24
77454,1525391.5999999999
77455,14826963.33
77456,2724751.4699999997
77457,6154693.609999999
77458,39889801.25
77459,11118443.040000001
77460,4231013.36
77461,1270515.02
77462,7631346.61
77463,20839071.47
77464,58254231.07
77465,3231292.4
77466,5015600.13
77467,1883093.84
77468,122578111.55
77469,3393942.81
77470,37197712.04
77471,2037820.61
77472,2424421.22
77473,2033905.04
77474,3736347.52
77475,22329406.88
77476,2281139.11
77477,7172051.899999999
77478,4828154.43
77479,81317178.9
77480,5325630.97
77481,1370229.71
77482,41001411.69
77483,6299565.640000001
77484,937544.7599999999
77485,4213263.79
77486,5675380.32
77487,71355307.33
77489,1338198.01
77490,3410050.76
77491,28178102.97
77492,5234487.46
77493,17985558.17
77494,34496358.22
77495,48962476.160000004
77496,1005684.44
77498,2196761.16
77500,1964627.59
77501,5066400.38
77504,2961785.28
77505,2035359.6199999999
77506,4354949.0
77507,1819676.6300000001
77508,8949130.38
77509,2398173.99
77510,6494469.2299999995
77511,4842453.41
77512,5274419.23
77513,16466168.07
77514,133433704.28
77515,3407758.54
77516,4952343.33
77517,15006091.16
77518,6550720.35
77519,4652079.1
77520,3422321.15
77521,7404927.4399999995
77522,1760185.24
77523,1441648.39
77524,4207724.04
77525,3120441.9
77526,1825865.5
77527,2736307.73
77528,5085032.2
77529,5649950.63
77530,2985546.31
77531,8830649.48
77532,906722.31
77533,19443459.95
77534,3978852.07
78003,33053471.61
78005,135939139.59
78006,4109270.2199999997
78007,6815744.859999999
78009,3328499.85
78010,11489277.5
78013,4418886.67
78015,66594025.36
78020,9148169.28
78029,88113128.09
78030,19312886.48
78031,5408667.99
78033,11596779.95
78034,7136954.7700000005
78036,4922264.6899999995
78043,28053136.49
78048,9765850.28
78049,12272872.32
78050,4452416.63
78053,4529161.81
78057,11676760.83
78062,45162748.49
78068,9360557.73
78070,5412661.7
78071,6566748.43
78072,3320009.64
78073,88052167.61
78076,3022871.86
78077,6167186.67
78082,5349695.99
78084,4281441.75
78087,9490405.12
78089,33363898.02
78090,14567386.690000001
78092,54060415.599999994
78096,4040759.87
78104,5028448.06
78107,10890421.65
78108,7922444.45
78113,8409940.72
78117,74592783.2
78118,28465270.44
78120,13035629.68
78123,93794538.77
78124,84173294.48
78125,7227508.680000001
78126,142508984.14
78128,10747884.53
78133,73384921.37
78138,82618708.49
78140,7774079.96
78143,13724193.5
78146,176642487.74
78147,3325799.1300000004
78152,17490063.13
78158,199295466.04
78160,43347946.96
78162,6788508.17
78163,2927659.22
78164,8761333.43
78165,125170299.3
78168,61635008.92
78171,5828289.9
78172,198699279.1
78185,3512994.63
78188,5435905.12
78189,11285549.08
78190,74625251.1
78192,6595559.13
78193,9139239.02
78194,2308702.34
78196,2504335.19
78202,6627467.54
78206,46808336.12
78208,75617629.45
78209,7751905.01
78217,55394460.7
78220,46475213.14
78224,36327485.09
78227,5860856.43
78230,5786062.350000001
78231,1385272.76
78233,25239248.91
78234,3074049.5100000002
78236,4467544.01
78237,936358.09
78238,34636863.29
78239,22907683.92
78242,98509118.02
78245,4114622.29
78246,7829474.359999999
78251,33963818.76
78255,23087474.43
78261,7300498.79
78262,8357252.470000001
78263,12006954.24
78264,1211683.3
78265,16033779.99
78267,78427897.61
78269,11015645.35
78276,6669793.24
78278,3878447.1799999997
78281,5975841.34
78283,2149350.84
78285,3504210.23
78289,8024222.470000001
78290,8423434.93
78291,26226260.45
78296,13862726.25
78297,96565088.95
78299,27162816.79
78300,4079003.2100000004
78302,3413619.72
78305,2873133.91
78307,6480898.64
78310,30290745.62
78311,176938218.34
78314,31844897.57
78317,6941891.34
78320,4755478.92
78321,36143616.79
78322,70309972.37
78324,6484518.88
78325,4641335.1
78327,27914314.27
78329,5315214.48
78334,12970082.14
78335,149429774.51
78337,13101611.43
78343,13350276.62
78344,3926127.89
78346,9979117.76
78349,4201972.07
78350,65886004.59
78354,40374662.57
78356,45811272.64
78358,197684438.85
78361,434380087.73
78362,135161733.83
78364,5937568.21
78366,3020740.16
78367,21209870.71
78368,13938880.639999999
78372,147396413.42
78380,38012161.44
78381,9706073.27
78382,31599886.67
78383,138295356.48
78384,7583936.56
78385,2251380.47
78389,19070288.64
78391,4218644.66
78396,45533430.49
78397,40621598.12
78398,6485850.41
78401,43386175.19
78402,35019270.0
78403,14084008.45
78404,1433195.6099999999
78406,3759934.13
78407,3570919.38
78410,9771680.41
78413,3296204.75
78415,6394179.31
78416,3190884.8699999996
78417,2931615.6
78418,89118980.02000001
78420,42020363.27
78423,143420197.44
78431,20243860.1
78437,6626380.07
78439,1244937.6
78440,295129363.05
78442,24978901.24
78443,4139004.6599999997
78444,4661023.92
78451,8065472.79
78455,55840960.21
78460,7654393.48
78464,6514439.91
78465,16284166.21
78466,50189336.05
78470,9472208.91
78472,3078409.11
78474,4228013.07
78475,2332006.7399999998
78478,2296337.03
78481,93597578.91
78484,5444489.85
78486,53047402.73
78490,217758139.29
78497,8548025.07
78498,372386200.96999997
78499,6710871.859999999
78501,51019267.03
78502,37317813.2
78503,1491414.0899999999
78505,3617836.32
78506,9219279.92
78513,11716198.34
78516,9945345.01
78517,160115499.25
78518,1370811.64
78520,7789052.8
78522,6258089.21
78524,23096960.01
78528,5750047.7
78530,2902193.5
78531,45563276.06
78536,3268572.51
78537,33187779.470000003
78545,92344522.69
78548,6198944.87
78550,12409743.6
78551,358035027.88
78557,5115396.86
78558,4691121.640000001
78559,2555948.9
78561,7637519.37
78562,12913934.53
78564,5229395.85
78565,3195140.46
78567,15684224.87
78569,5008959.29
78571,43860916.21
78575,39555981.14
78576,9802246.05
78586,296015830.23
78588,3997974.13
78590,4145702.71
78591,14281757.42
78597,5794196.37
78601,11481267.42
78605,6402394.2
78606,972658.6900000001
78608,2383887.07
78609,7156791.54
78615,14817316.82
78616,16095735.1
78618,3286756.38
78620,14415652.51
78621,231700589.2
78623,7555676.25
78624,60208934.08
78638,24935836.66
78640,269005525.48
78642,76504451.9
78643,58592722.78
78644,45053690.91
78646,587991066.32
78647,9525352.74
78650,146805454.3
78653,4835550.05
78655,5403485.59
78668,4514137.49
78672,37887509.98
78674,58768401.54
78677,3868919.86
78681,5723708.84
78683,18306009.93
78686,140293758.97
78688,58039075.11
79001,10284581.25
79002,1048698.89
79003,38053704.12
79004,3454064.01
79005,39921019.989999995
79006,1873226.91
79007,2851923.7
79008,7582428.649999999
79009,2363790.8899999997
79010,3630868.61
79011,981561.98
79012,6935844.970000001
79013,12666472.440000001
79014,6792888.68
79015,1047041.52
79016,9299703.18
79018,2234694.12
79019,1304674.7
79020,4595895.130000001
79022,1551950.1400000001
79023,874961.1399999999
79024,9334277.22
79025,6440454.74
79027,570412.73
79029,3505499.27
79030,6158133.7299999995
79031,11367832.06
79032,3230887.68
79033,1630984.3399999999
79034,8982343.040000001
79035,2767367.3400000003
79038,8053183.59
79039,698078.94
79040,1917870.7300000002
79042,1626669.2
79043,7898748.45
79044,2829879.93
79045,1329188.72
79046,2168990.6
79047,2261714.37
79048,32614458.330000002
79049,139551287.05
79050,3114506.6
79051,3115760.6100000003
79053,1402715.28
79054,1510184.85
79055,668375.8099999999
79056,4967954.96
79057,10620523.14
79058,3877903.75
79059,5336469.89
79060,1688746.87
79061,31337847.839999996
79062,55731087.93
79063,5174323.859999999
79064,2905297.53
79066,8987233.959999999
79068,1783506.61
79069,4804559.22
79070,2731653.46
79071,1910270.49
79072,1918768.3
79074,1128990.9300000002
79075,3359021.67
79076,14121997.82
79077,3288891.94
79078,5520898.0
79079,45683639.8
79080,15936601.670000002
79081,74860895.43
79083,13847877.53
79084,2981390.86
79085,1062346.2
79086,7709555.890000001
79087,3684676.58
79088,11389602.540000001
79089,1316446.92
79090,4565187.15
79091,6241467.699999999
79092,2078643.94
79094,6488254.58
79095,4614189.2
79096,8160694.32
79098,2382417.82
79099,601498.35
79100,17627649.09
79101,15215151.700000001
79102,3309462.05
79103,14126885.45
79104,2373894.67
79105,1503649.56
79106,2251764.48
79107,636584.79
79108,3000987.85
79109,22041633.650000002
79111,1208701.02
79112,5895653.8100000005
79113,1739707.1199999999
79114,8810800.95
79115,3892291.98
79116,6624474.04
79117,3538839.5
79118,1767433.94
79119,5152901.3
79120,5839663.67
79121,2196753.64
79122,4981807.359999999
79123,18985253.64
79124,2088869.9200000002
79125,7639917.93
79126,1563296.73
79127,6664891.83
79128,4490469.38
79129,6676007.62
79130,15828128.11
79131,2196879.34
79132,2253624.17
79133,6220643.22
79134,4099981.09
79135,7135678.1
79136,5855283.7
79137,10419264.66
79139,638168.21
79140,1283678.72
79141,2114880.75
79142,755202.29
79144,1193732.16
79145,1898438.95
79147,9601516.18
79148,18051162.31
79149,1783848.31
79150,5688780.09
79152,1870681.38
79153,1456045.26
79154,2372303.63
79156,4352865.8
79157,13047434.66
79158,692522.1499999999
79159,3919947.4699999997
79160,1020080.06
79161,2594309.6700000004
79162,17199080.58
79163,3639179.9
79164,3155208.81
79165,1351254.47
79166,8575877.37
79167,1642324.52
79168,3319056.9299999997
79170,18857644.8
79171,14134843.46
79172,6590550.76
79173,1976355.2999999998
79174,44779604.809999995
79175,3574832.45
79176,7315800.72
79177,2035236.9000000001
79178,4534144.85
79179,31480930.26
79180,2210825.12
79183,2281085.12
79184,16511504.64
79185,10349150.39
79187,3282028.1799999997
79188,4788447.13
79189,9358603.209999999
79190,2795252.9899999998
79191,684951115.97
79195,41843674.42
79196,8157178.52
79197,1119050.98
79198,1487659.21
79199,3675518.3
79200,1839880.71
79201,15228741.76
79202,86938220.98
79203,3005045.04
79204,6144321.08
79205,689003.74
79207,4325689.3
79208,9331116.89
79209,2199268.48
79210,9796394.74
79211,2368897.0
79212,2644449.08
79213,11466698.129999999
79214,2946658.79
79215,2206231.1799999997
79216,15676232.25
79217,4915499.72
79218,1602966.3800000001
79219,888883.0599999999
79220,2897079.29
79222,1905139.0299999998
79223,610498.5
79225,2068259.78
79226,1706008.06
79229,2308537.33
79230,5607103.77
79231,4328748.28
79235,8606961.75
79236,4439273.76
79238,3163908.98
79239,13711685.07
79240,3732516.37
79241,3477687.19
79242,7141908.63
79243,1431246.4000000001
79244,2114326.2800000003
79246,5038677.199999999
79247,1366110.28
79249,11325193.98
79250,1581734.35
79251,1909739.02
79252,2131744.2199999997
79253,3408621.63
79254,2175726.31
79255,2396856.75
79256,1876917.89
79257,10435793.040000001
79258,2407557.48
79259,9161409.66
79260,4105883.77
79261,1608438.87
79263,3399121.55
79264,12085136.8
79265,5143369.48
79267,2256829.75
79268,8537500.16
79269,1951475.21
79270,54267979.839999996
79271,3480168.93
79273,3114348.84
79274,1846684.1
79276,7843681.53
79277,8565608.46
79278,1860441.56
79279,7036009.46
79280,4199953.2
79281,7067257.46
79282,1105776.8900000001
79283,6796778.32
79284,3268400.98
79285,7776791.49
79286,3914601.07
79289,9325675.58
79290,4844061.35
79292,10689197.15
79293,5752945.35
79294,1023527.2899999999
79295,4099652.98
79297,2677958.76
79298,10094418.2
79299,17801421.36
79300,9080783.26
79301,4121866.39
79302,7366680.37
79303,1908085.91
79304,5864279.37
79306,1286209.68
79307,15283118.22
79308,3528178.04
79309,3283756.53
79310,2926038.37
79311,15354472.99
79312,731619.13
79313,3457766.65
79314,2193897.18
79316,3958700.17
79318,981938.78
79319,3223520.87
79320,2610175.38
79321,4582224.18
79322,11031622.8
79325,1988247.74
79326,9789826.59
79327,6769635.9
79328,757365.58
79329,83915295.34
79330,2000878.08
79331,1329217.3
79332,814940.0399999999
79333,484592.20999999996
79334,4164364.04
79335,3594527.8600000003
79336,1562397.1500000001
79337,5439844.22
79338,1723569.6300000001
79339,15655290.46
79340,3037117.21
79341,854867.32
79342,5639177.5
79343,2567845.44
79345,5650981.31
79346,902057.16
79347,4595605.43
79348,1042938.89
79349,948289.2
79350,945416.4700000001
79351,8712142.14
79352,1346984.15
79354,1653803.99
79355,21705427.11
79357,1283876.04
80001,170840697.58
80002,2454884.32
80003,1976823.83
80004,2192955.39
80005,548496.31
80006,1295660.02
80008,3728072.42
80009,3465769.58
80010,15952638.94
80011,15758115.71
80013,10534779.18
80014,233038.47
80015,357783.43
80016,68291329.86
80017,1220480.25
80018,745791.0
80019,3418408.58
80020,3445222.6399999997
80021,990335994.9599999
80022,1129805.33
80023,938798.88
80024,6387231.48
80025,1882566.74
80026,239370.81
80027,140843.25999999998
80028,1138701.74
80029,1762132.26
80030,1194981.0
80031,3756581.64
80032,525161.34
80033,1615016.2
80034,1772585.99
80035,229331.31
80036,5492120.23
80037,487820.34
80038,534627.66
80039,22465533.330000002
80040,672049.9500000001
80041,636286.64
80042,755296.4099999999
80043,2833670.42
80044,1501291.18
80045,811795.24
80046,337602.77
80047,1746634.6700000002
80048,691147.39
80049,803919.77
80050,1764648.5
80051,894152.49
80052,752313.25
80053,476991.74
80054,923294.66
80055,1046094.48
80056,318028.93
80057,333619.68
80058,1092069.27
80059,678357.8400000001
80060,910457.48
80061,847285.2200000001
80062,9328725.27
80063,7351542.4799999995
80064,1008501.37
80065,565601.72
80066,1007171.88
80067,491980.87
80068,1640170.6500000001
80069,1070591.67
80070,9421035.54
80071,9587760.26
80073,752634.69
80074,419486.08
80076,2143441.64
80077,1123119.3900000001
80078,3422847.2800000003
80079,1241648.57
80080,932556.4500000001
80081,202538.04
80082,3926999.46
80083,740028.7
80084,925228.7999999999
80085,280912.06
80086,10919800.06
80087,734472.7899999999
80088,967548.63
80089,1093342.26
80090,897211.72
80092,2881179.08
80093,8633828.309999999
80094,1819136.42
80095,793185.11
80096,7476917.76
80097,490362.23
80098,627488.48
80099,2468613.7
80100,2870319.91
80101,4521453.66
80102,1026362.6599999999
80103,419357.58
80104,514458.18999999994
80105,1058132.7200000002
80106,821175.49
80107,4382718.24
80108,421963.42
80109,1581526.72
80110,3185976.06
80112,1345730.35
80113,1807559.1300000001
80114,2209963.3
80115,1069170.33
80116,825615.6900000001
80117,909924.56
80118,541824.79
80119,2103991.11
80120,3914970.04
80121,627037.22
80122,2600904.82
80123,1114320.3
80124,4788984.3100000005
80125,292574.47000000003
80126,5245071.890000001
80127,6791564.64
80128,425988.64999999997
80129,4903393.13
80130,1328680.95
80131,16847889.38
80132,664532.67
80133,1695881.51
80134,325678.10000000003
80135,957392.82
80136,9461979.09
80137,2561848.83
80138,621491.62
80139,371564.89
80140,348509.67
80141,1076263.55
80142,868795.9199999999
80143,659680.53
80144,4511484.86
80145,453250.4
80146,526684.51
80147,922647.26
80148,1892965.44
80149,1941712.28
80150,650417.34
80151,1649469.87
80152,516886.80000000005
80153,925000.3599999999
80154,477228.08
80155,1280598.8499999999
80156,1847202.38
80157,706539.46
80158,204503.73
80159,1541273.36
80160,5920060.32
80161,880106.45
80162,2478860.01
80163,2127762.66
80164,29981774.08
80165,1217509.98
80166,3863563.45
80167,1518603.32
80168,6606417.1
80169,404068.76
80170,550948.18
80171,2877461.45
80172,2854381.38
80173,1976705.98
80174,328345.44999999995
80175,454010.77
80176,1445570.62
80177,2372487.43
80179,1088836.67
80180,290260.11
80181,634089.98
80182,29541533.81
80183,1105479.73
80184,2098357.77
80185,824803.08
80186,15195190.7
80187,3506215.68
80188,2899575.29
80189,185127.17
80190,7874868.09
80191,643670.63
80192,1947239.17
80193,677697.71
80194,589075.42
80195,778603.05
80196,1019772.0199999999
80197,184084.11
80198,1003314.37
80199,2678135.56
80200,1627951.25
80201,327631.79
80202,2138485.85
80203,390881.35
80204,4279348.8100000005
80205,3243715.06
80206,797938.6900000001
80207,2019659.4
80208,354942.01999999996
80209,3078987.54
80210,494255.61
80211,11387621.48
80212,39341658.84
80213,1768865.75
80214,1122387.53
80215,600677.14
80216,852430.58
80217,378373.48000000004
80218,1257556.52
80219,225807.06
80220,810655.0800000001
80221,942130.5
80222,8186042.109999999
80223,588978.4299999999
80224,889900.5599999999
80225,908744.89
80226,1390350.93
80227,1666297.31
80228,32332267.58
80229,1074061.6199999999
80230,1492831.01
80231,1449369.49
80232,1589279.1300000001
80233,750893.24
80234,7685265.149999999
80235,5524023.24
80236,2047141.01
80237,1698509.0799999998
80238,2287149.7800000003
80239,228569.41999999998
80240,3166805.31
80241,6373973.18
80242,1731375.22
80243,317450.69999999995
80244,1063939.83
80245,912880.57
80246,1294057.11
80247,2481095.1100000003
80248,1702732.89
80249,974679.93
80250,1376924.48
80251,1279935.38
80252,977708.13
80253,49819598.26
80256,7243020.45
80258,385416.83
80259,526534.82
80260,3496088.92
80261,13903563.280000001
80262,3948246.22
80263,584283.5599999999
80264,938029.63
80265,2689936.9899999998
80266,1367235.15
80267,904862.93
80268,3429050.61
80269,472568.17
80270,20816.52
80271,6373338.1899999995
80272,765518.84
80273,1322490.3900000001
80274,9345732.9
80275,1250164.26
80276,1394793.3900000001
80278,639258.3300000001
80279,3893616.88
80280,865732.12
80281,537029.72
80282,2406684.9
80283,866604.04
80284,5368479.5
80285,1006676.79
80287,2709855.94
80288,2805585.27
80290,2189789.29
80291,1467660.1400000001
80292,716713.7999999999
80293,2679175.89
80294,518717.55
80295,2246597.99
80296,3847442.26
80297,403173.31
80298,2455493.58
80299,1117751.1099999999
80300,852096.64
80301,638334.6799999999
80302,2365586.44
80303,1998126.4200000002
80304,440921.07
80305,1735918.75
80306,784595.09
80307,1415501.21
80308,19761556.25
80310,3334791.13
80311,990263.93
80312,1377991.5
80313,1941868.3800000001
80314,963467.72
80315,1276540.13
80316,14871785.82
80317,847343.8400000001
80318,21530379.91
80319,1398006.7
80320,1909091.9400000002
80321,472138.57
80322,533300.7
80324,987889.92
80325,187376.56
80326,906504.24
80327,564104.11
80328,1844119.3199999998
80329,1145468.42
80330,838394.28
80331,1696263.46
80332,1589994.72
80333,24235595.9
80334,561525.65
80335,740454.51
80336,267964.03
80337,488751.69
80338,8464704.950000001
80339,596806.45
80340,720306.29
80341,975166.06
80342,1638295.19
80343,560478.99
80344,493763.55
80345,1405727.0
80346,832694.05
80347,470389.87
80348,843282.36
80349,683887.2100000001
80350,2087868.24
80351,1318345.5699999998
80352,516777.48000000004
80353,1761466.52
80354,704313.66
80355,432714.49
80356,372352.75
80357,2125727.59
80358,767950.85
80359,950187.4400000001
80360,12654503.82
80361,313142.77999999997
80362,878251.65
80364,2300365.74
80365,777399.52
80366,2524014.92
80367,1682467.35
80368,30337949.98
80369,943845.86
