code_insee,annee,type_scrutin,n_unites,mono_liste,closeness,method
51568,2008,individuel,11,0,14.5455,winner_share_proxy_2008
51568,2014,individuel,12,0,67.9144,seat_cutoff_model
51568,2020,individuel,9,1,,seat_cutoff_rne_real
51569,2008,individuel,1,1,,winner_share_proxy_2008
51569,2014,individuel,13,0,11.413,seat_cutoff_model
51569,2020,individuel,15,0,1.0526,seat_cutoff_rne_real
51570,2008,individuel,2,0,50.0,winner_share_proxy_2008
51570,2014,individuel,10,1,,seat_cutoff_model
51570,2020,individuel,4,1,,seat_cutoff_rne_real
51571,2008,individuel,7,0,52.7316,winner_share_proxy_2008
51571,2014,individuel,18,0,5.0813,seat_cutoff_model
51571,2020,individuel,16,0,8.4367,seat_cutoff_rne_real
51572,2008,individuel,11,0,16.0305,winner_share_proxy_2008
51572,2014,individuel,11,1,,seat_cutoff_model
51572,2020,individuel,12,0,18.8034,seat_cutoff_rne_real
51574,2008,individuel,11,0,16.6667,winner_share_proxy_2008
51574,2014,individuel,10,1,,seat_cutoff_model
51574,2020,individuel,11,1,,seat_cutoff_rne_real
51576,2008,individuel,15,0,13.9925,winner_share_proxy_2008
51577,2008,individuel,11,0,21.25,winner_share_proxy_2008
51577,2014,individuel,11,1,,seat_cutoff_model
51577,2020,individuel,13,0,0.0,seat_cutoff_rne_real
51578,2008,individuel,4,0,34.9206,winner_share_proxy_2008
51578,2014,individuel,8,0,0.0,seat_cutoff_model
51578,2020,individuel,7,1,,seat_cutoff_rne_real
51579,2008,individuel,1,1,,winner_share_proxy_2008
51579,2014,individuel,12,0,10.4762,seat_cutoff_model
51579,2020,individuel,11,1,,seat_cutoff_rne_real
51580,2008,individuel,11,0,14.2222,winner_share_proxy_2008
51580,2014,individuel,11,1,,seat_cutoff_model
51580,2020,individuel,11,1,,seat_cutoff_rne_real
51581,2008,individuel,11,0,13.0841,winner_share_proxy_2008
51581,2014,individuel,12,0,21.7822,seat_cutoff_model
51581,2020,individuel,15,0,2.6549,seat_cutoff_rne_real
51582,2008,individuel,7,0,44.9568,winner_share_proxy_2008
51582,2014,individuel,17,0,4.3771,seat_cutoff_model
51582,2020,individuel,19,0,1.8939,seat_cutoff_rne_real
51583,2008,individuel,6,0,49.7041,winner_share_proxy_2008
51583,2014,individuel,12,0,9.0909,seat_cutoff_model
51583,2020,individuel,13,0,1.6529,seat_cutoff_rne_real
51584,2008,individuel,11,0,7.9208,winner_share_proxy_2008
51584,2014,individuel,10,1,,seat_cutoff_model
51584,2020,individuel,13,0,41.7582,seat_cutoff_rne_real
51585,2014,individuel,16,0,66.5848,seat_cutoff_model
51585,2020,individuel,15,0,12.2363,seat_cutoff_rne_real
51586,2008,individuel,2,0,32.5,winner_share_proxy_2008
51586,2014,individuel,11,1,,seat_cutoff_model
51586,2020,individuel,12,0,12.3711,seat_cutoff_rne_real
51587,2008,individuel,11,0,13.9665,winner_share_proxy_2008
51587,2014,individuel,11,1,,seat_cutoff_model
51587,2020,individuel,11,1,,seat_cutoff_rne_real
51588,2008,individuel,11,0,12.9944,winner_share_proxy_2008
51588,2014,individuel,10,1,,seat_cutoff_model
51588,2020,individuel,13,0,9.7345,seat_cutoff_rne_real
51589,2008,individuel,2,0,49.0385,winner_share_proxy_2008
51589,2014,individuel,4,1,,seat_cutoff_model
51589,2020,individuel,15,0,9.0909,seat_cutoff_rne_real
51590,2008,individuel,11,0,17.3554,winner_share_proxy_2008
51590,2014,individuel,11,1,,seat_cutoff_model
51590,2020,individuel,12,0,7.3864,seat_cutoff_rne_real
51591,2008,individuel,11,0,11.4035,winner_share_proxy_2008
51591,2014,individuel,11,1,,seat_cutoff_model
51591,2020,individuel,11,1,,seat_cutoff_rne_real
51592,2008,individuel,8,0,44.2553,winner_share_proxy_2008
51592,2014,individuel,12,0,4.4693,seat_cutoff_model
51592,2020,individuel,13,0,1.9608,seat_cutoff_rne_real
51594,2008,individuel,9,0,7.6923,winner_share_proxy_2008
51594,2014,individuel,7,1,,seat_cutoff_model
51594,2020,individuel,7,1,,seat_cutoff_rne_real
51595,2008,individuel,11,0,8.0,winner_share_proxy_2008
51595,2014,individuel,11,1,,seat_cutoff_model
51595,2020,individuel,12,0,50.0,seat_cutoff_rne_real
51596,2008,individuel,11,0,25.9669,winner_share_proxy_2008
51596,2014,individuel,16,0,1.5707,seat_cutoff_model
51596,2020,individuel,11,1,,seat_cutoff_rne_real
51597,2008,individuel,11,0,10.1911,winner_share_proxy_2008
51597,2014,individuel,16,0,14.2105,seat_cutoff_model
51597,2020,individuel,12,0,22.314,seat_cutoff_rne_real
51598,2008,individuel,11,0,22.1818,winner_share_proxy_2008
51598,2014,individuel,17,0,11.3043,seat_cutoff_model
51598,2020,individuel,19,0,0.5025,seat_cutoff_rne_real
51599,2008,individuel,1,1,,winner_share_proxy_2008
51599,2014,individuel,1,1,,seat_cutoff_model
51599,2020,individuel,4,1,,seat_cutoff_rne_real
51600,2008,individuel,11,0,5.618,winner_share_proxy_2008
51600,2014,individuel,1,1,,seat_cutoff_model
51600,2020,individuel,9,0,1.7544,seat_cutoff_rne_real
51601,2008,individuel,11,0,13.3333,winner_share_proxy_2008
51601,2014,individuel,12,0,4.4944,seat_cutoff_model
51601,2020,individuel,11,1,,seat_cutoff_rne_real
51602,2008,individuel,2,0,34.8837,winner_share_proxy_2008
51602,2014,individuel,1,1,,seat_cutoff_model
51602,2020,individuel,2,1,,seat_cutoff_rne_real
51603,2008,individuel,9,0,8.4337,winner_share_proxy_2008
51603,2014,individuel,12,0,8.2474,seat_cutoff_model
51603,2020,individuel,13,0,8.8235,seat_cutoff_rne_real
51604,2008,individuel,1,1,,winner_share_proxy_2008
51604,2014,individuel,11,1,,seat_cutoff_model
51604,2020,individuel,11,1,,seat_cutoff_rne_real
51605,2008,individuel,15,0,13.9241,winner_share_proxy_2008
51605,2014,individuel,20,0,0.3165,seat_cutoff_model
51605,2020,individuel,15,1,,seat_cutoff_rne_real
51607,2008,individuel,11,0,16.129,winner_share_proxy_2008
